Event.Date,Make,Model,Aircraft.Type,Total.Passengers,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Fatal.Serious.Injury.Fraction,Aircraft.Destroyed_Clean,Number.of.Engines,Engine.Type,Weather.Condition,Purpose.of.flight,Broad.phase.of.flight
2012-07-14,PIPER,PA-32-300,PIPER PA-32-300,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,IMC,Personal,Unknown
2012-07-14,CIRRUS DESIGN CORP,SR22,CIRRUS DESIGN CORP SR22,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,IMC,Personal,Unknown
2012-07-14,AERONCA,7CCM,AERONCA 7CCM,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-14,PIPER,PA-18-150,PIPER PA-18-150,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-14,CESSNA,195B,CESSNA 195B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-15,PIPER,PA-18-150,PIPER PA-18-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2012-07-15,PIPER,PA-44-180,PIPER PA-44-180,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Instructional,Unknown
2012-07-15,CESSNA,177B,CESSNA 177B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-15,SOCATA,TB10,SOCATA TB10,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-07-15,PIPER,PA-18-150,PIPER PA-18-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-16,BEECH,A23,BEECH A23,2.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-07-16,BEECH,B36TC,BEECH B36TC,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,Reciprocating,IMC,Personal,Unknown
2012-07-16,CESSNA,172N,CESSNA 172N,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-07-16,CESSNA,T206H,CESSNA T206H,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-16,PIPER,PA32-301FT,PIPER PA32-301FT,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-16,AIR TRACTOR,AT802,AIR TRACTOR AT802,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,,Unknown,Unknown
2012-07-17,AIR TRACTOR INC,AT-402B,AIR TRACTOR INC AT-402B,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2012-07-17,CESSNA,175A,CESSNA 175A,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-17,PIPER,PA-46,PIPER PA-46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Business,Unknown
2012-07-18,PIPER,PA-18-150,PIPER PA-18-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-18,AIR TRACTOR INC,AT-502B,AIR TRACTOR INC AT-502B,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2012-07-18,PIPER,PA-18-150,PIPER PA-18-150,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2012-07-18,CESSNA,172P,CESSNA 172P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-07-19,PIPER,PA-32R-301,PIPER PA-32R-301,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-19,PIPER,PA-18-150,PIPER PA-18-150,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2012-07-19,CESSNA,T210M,CESSNA T210M,3.0,0.0,3.0,0.0,0.0,0.75,0.0,1.0,Turbo Prop,VMC,Instructional,Unknown
2012-07-19,BOMBARDIER INC,CL-600-2C10,BOMBARDIER INC CL-600-2C10,57.0,0.0,0.0,1.0,56.0,0.0,0.0,2.0,Turbo Fan,VMC,Unknown,Unknown
2012-07-19,MOONEY,M20E,MOONEY M20E,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-20,CESSNA,T210M,CESSNA T210M,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-20,BELLANCA,7GCBC,BELLANCA 7GCBC,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-07-20,PIPER,PA-32S-300,PIPER PA-32S-300,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-20,PIPER,PA-28-180,PIPER PA-28-180,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Flight Test,Unknown
2012-07-20,PIPER,PA-11,PIPER PA-11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-20,GRUMMAN,G-164A,GRUMMAN G-164A,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Unknown
2012-07-21,CESSNA,182P,CESSNA 182P,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Observation,Unknown
2012-07-21,MOONEY,M20E,MOONEY M20E,2.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-21,CESSNA,182A,CESSNA 182A,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Skydiving,Unknown
2012-07-21,MOONEY,M20J,MOONEY M20J,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-21,BEECH,A24R,BEECH A24R,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-21,PIPER,PA-22-150,PIPER PA-22-150,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-21,PIPER,PA-20,PIPER PA-20,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-21,CESSNA,172M,CESSNA 172M,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-22,PIPER,PA-30,PIPER PA-30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2012-07-22,CIRRUS DESIGN CORP,SR-22,CIRRUS DESIGN CORP SR-22,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Unknown
2012-07-22,LUSCOMBE,8A,LUSCOMBE 8A,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-22,CESSNA,A185F,CESSNA A185F,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-23,PIPER,PA-25-235,PIPER PA-25-235,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2012-07-24,AERO COMMANDER,500 S,AERO COMMANDER 500 S,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Public Aircraft - Federal,Unknown
2012-07-24,CESSNA,TR182,CESSNA TR182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-25,CESSNA,172M,CESSNA 172M,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-25,RAYTHEON AIRCRAFT COMPANY,B36TC,RAYTHEON AIRCRAFT COMPANY B36TC,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-25,MOONEY,M20M,MOONEY M20M,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-25,CESSNA,172N,CESSNA 172N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-07-26,CESSNA,172P,CESSNA 172P,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-26,BEECH,B60,BEECH B60,3.0,3.0,0.0,0.0,0.0,0.75,1.0,2.0,Reciprocating,VMC,Personal,Unknown
2012-07-26,PIPER,PA-12,PIPER PA-12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Banner Tow,Unknown
2012-07-26,CESSNA,210,CESSNA 210,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Unknown,,Personal,Unknown
2012-07-27,BOEING,737-3H4,BOEING 737-3H4,76.0,0.0,0.0,0.0,76.0,0.0,0.0,2.0,Turbo Fan,VMC,Unknown,Unknown
2012-07-27,PIPER,PA-24-250,PIPER PA-24-250,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-27,BEECH,95-A55,BEECH 95-A55,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2012-07-28,CESSNA,172,CESSNA 172,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-28,BEECH,A36TC,BEECH A36TC,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-28,BEECH,200,BEECH 200,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,Unknown,,Personal,Unknown
2012-07-28,CESSNA,182D,CESSNA 182D,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,Reciprocating,VMC,Skydiving,Unknown
2012-07-29,CESSNA,170A,CESSNA 170A,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-29,CIRRUS DESIGN CORP,SR22,CIRRUS DESIGN CORP SR22,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-29,PIPER,PA-16,PIPER PA-16,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-29,PIPER,PA-30,PIPER PA-30,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2012-07-29,BELLANCA,8KCAB,BELLANCA 8KCAB,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-30,PIPER,PA28-150,PIPER PA28-150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-30,CESSNA,182G,CESSNA 182G,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-30,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,GRUMMAN ACFT ENG COR-SCHWEIZER G-164B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Unknown
2012-07-31,CESSNA,182B,CESSNA 182B,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-31,BOEING,737-924ER,BOEING 737-924ER,157.0,0.0,0.0,0.0,157.0,0.0,0.0,2.0,Turbo Fan,VMC,Unknown,Unknown
2012-07-31,CESSNA,150M,CESSNA 150M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-07-31,CESSNA,182Q,CESSNA 182Q,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-01,AERONCA,7AC,AERONCA 7AC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-01,PIPER,PA-44-180,PIPER PA-44-180,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,Reciprocating,VMC,Instructional,Unknown
2012-08-01,CESSNA,172S,CESSNA 172S,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-01,AIR TRACTOR INC,AT-502B,AIR TRACTOR INC AT-502B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2012-08-01,BEECH,H35,BEECH H35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Business,Unknown
2012-08-01,PIPER,PA18,PIPER PA18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-01,CESSNA,180G,CESSNA 180G,3.0,0.0,1.0,2.0,0.0,0.25,0.0,1.0,Reciprocating,,Personal,Unknown
2012-08-02,PIPER,PA-24-250,PIPER PA-24-250,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-02,PIPER,PA-25-260,PIPER PA-25-260,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Unknown
2012-08-02,PIPER,PA-22-160,PIPER PA-22-160,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-02,PIPER,PA-32-301,PIPER PA-32-301,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,Reciprocating,VMC,Unknown,Unknown
2012-08-02,PIPER,PA18,PIPER PA18,2.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-02,BEECH,E-55,BEECH E-55,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2012-08-02,PIPER,PA-44-180,PIPER PA-44-180,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,VMC,Instructional,Unknown
2012-08-02,CESSNA,A188A,CESSNA A188A,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Unknown,VMC,Aerial Application,Unknown
2012-08-02,CESSNA,182,CESSNA 182,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-03,PIPER,PA-22-160,PIPER PA-22-160,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-03,CESSNA,172S,CESSNA 172S,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-03,CESSNA,172R,CESSNA 172R,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-03,AIRBUS,A319,AIRBUS A319,100.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,Turbo Fan,,Unknown,Unknown
2012-08-04,BELLANCA,7GCBC,BELLANCA 7GCBC,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Business,Unknown
2012-08-04,PIPER,PA-38-112,PIPER PA-38-112,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-06,CESSNA,208,CESSNA 208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Skydiving,Unknown
2012-08-06,AERONCA,7AC,AERONCA 7AC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-07,CESSNA,177B,CESSNA 177B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Observation,Unknown
2012-08-07,PIPER,PA32RT,PIPER PA32RT,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-07,AERONCA,7CCM,AERONCA 7CCM,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-07,CESSNA,177B,CESSNA 177B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-07,BOEING,757,BOEING 757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Turbo Fan,,Unknown,Unknown
2012-08-07,BEECH,A36,BEECH A36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-08,PIPER,PA-36-285,PIPER PA-36-285,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Aerial Application,Unknown
2012-08-09,MAULE,M-4C,MAULE M-4C,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-10,AIRBUS,A330,AIRBUS A330,270.0,0.0,0.0,0.0,270.0,0.0,0.0,2.0,Turbo Fan,VMC,Unknown,Unknown
2012-08-10,CESSNA,152,CESSNA 152,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-11,BEECH,G18 - S,BEECH G18 - S,13.0,1.0,0.0,0.0,12.0,0.07142857142857142,0.0,2.0,Reciprocating,VMC,Skydiving,Unknown
2012-08-11,CESSNA,P210N,CESSNA P210N,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-11,BEECH,V35B,BEECH V35B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Unknown
2012-08-11,CESSNA,177RG,CESSNA 177RG,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-12,CESSNA,180,CESSNA 180,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-12,PIPER,PA-22,PIPER PA-22,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-13,PIPER,PA-18,PIPER PA-18,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-13,PIPER,PA-22-160,PIPER PA-22-160,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-14,CESSNA,172R,CESSNA 172R,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-14,PIPER,PA-30,PIPER PA-30,4.0,1.0,0.0,3.0,0.0,0.2,0.0,2.0,Reciprocating,,Unknown,Unknown
2012-08-14,AIR TRACTOR INC,AT-502,AIR TRACTOR INC AT-502,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2012-08-14,CESSNA,180J,CESSNA 180J,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-15,CESSNA,560XL,CESSNA 560XL,8.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,Turbo Fan,VMC,Executive/corporate,Unknown
2012-08-15,PIPER,PA-18-150,PIPER PA-18-150,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-15,BEECH,A36TC,BEECH A36TC,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Business,Unknown
2012-08-15,PIPER,PA-24-260,PIPER PA-24-260,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-16,PIPER,PA-38-112,PIPER PA-38-112,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,,Instructional,Unknown
2012-08-17,Beech,A36,Beech A36,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Executive/corporate,Unknown
2012-08-17,PIPER,PA-24-260,PIPER PA-24-260,3.0,0.0,1.0,2.0,0.0,0.25,0.0,1.0,Reciprocating,VMC,Business,Unknown
2012-08-17,CESSNA,A150L,CESSNA A150L,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-17,AIR TRACTOR INC,AT-402B,AIR TRACTOR INC AT-402B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2012-08-17,CESSNA,170B,CESSNA 170B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-17,AIR TRACTOR INC,AT-502B,AIR TRACTOR INC AT-502B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Turbo Prop,VMC,Aerial Application,Unknown
2012-08-17,MOONEY,M20E,MOONEY M20E,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-17,CESSNA,152,CESSNA 152,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-17,CESSNA,T210N,CESSNA T210N,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-18,CESSNA,208B,CESSNA 208B,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Turbo Prop,VMC,Skydiving,Unknown
2012-08-18,MAULE,M-5-210C,MAULE M-5-210C,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,IMC,Personal,Unknown
2012-08-18,PIPER,PA-18A 150,PIPER PA-18A 150,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-18,PIPER,PA28,PIPER PA28,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-18,EMBRAER,EMB711,EMBRAER EMB711,4.0,4.0,0.0,0.0,0.0,0.8,0.0,1.0,Unknown,VMC,Personal,Unknown
2012-08-18,BOEING,B75N1,BOEING B75N1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-18,BEECH,A60,BEECH A60,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Reciprocating,,Personal,Unknown
2012-08-19,SOCATA,TB 10,SOCATA TB 10,3.0,2.0,0.0,1.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-19,Bellanca,7GCBC,Bellanca 7GCBC,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-19,BEECH,A23-19,BEECH A23-19,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-20,CESSNA,182Q,CESSNA 182Q,2.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.0,1.0,Reciprocating,VMC,Instructional,Unknown
2012-08-20,CESSNA,182F,CESSNA 182F,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-21,CESSNA,152,CESSNA 152,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Aerial Observation,Unknown
2012-08-21,PIPER,PA-28-140,PIPER PA-28-140,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-22,PIPER,PA-28RT-201T,PIPER PA-28RT-201T,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-22,CESSNA,T210N,CESSNA T210N,4.0,0.0,1.0,0.0,3.0,0.2,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-22,BEECH,35-C33,BEECH 35-C33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-23,PIPER,PA-32R-301T,PIPER PA-32R-301T,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-23,PIPER,PA-30 B,PIPER PA-30 B,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Reciprocating,VMC,Personal,Unknown
2012-08-23,CESSNA,172P,CESSNA 172P,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-23,STINSON,108-2,STINSON 108-2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-24,CESSNA,152,CESSNA 152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-24,PIPER,PA-24-250,PIPER PA-24-250,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-24,CESSNA,150M,CESSNA 150M,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-24,PIPER,PA31,PIPER PA31,4.0,4.0,0.0,0.0,0.0,0.8,0.0,2.0,Reciprocating,,Unknown,Unknown
2012-08-24,AERONCA,11AC,AERONCA 11AC,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-25,AERONCA,11AC,AERONCA 11AC,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-25,DEHAVILLAND,BEAVER U-6,DEHAVILLAND BEAVER U-6,6.0,0.0,3.0,0.0,3.0,0.42857142857142855,0.0,1.0,Reciprocating,VMC,Unknown,Unknown
2012-08-25,CESSNA,U206D,CESSNA U206D,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-25,CESSNA,140,CESSNA 140,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-25,CIRRUS DESIGN CORP,SR20,CIRRUS DESIGN CORP SR20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Reciprocating,VMC,Personal,Unknown
2012-08-25,CESSNA,210N,CESSNA 210N,3.0,3.0,0.0,0.0,0.0,0.75,1.0,1.0,Reciprocating,,Personal,Unknown
2012-08-26,BEECH,B24R,BEECH B24R,1.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,Reciprocating,IMC,Personal,Unknown
